rank,character,read_value,candidates,correct
1,King Dedede,35.0,{'35': 3},
2,Mario,3.0,{'3': 3},
2,Lucina,3.0,{'3': 3},
4,King K Rool,1.0,{'1': 3},
5,Falco,0.0,{'0': 2},
5,Ganondorf,0.0,{'0': 2},
5,Mewtwo,0.0,{'0': 1},
5,Mr Game and Watch,0.0,{'0': 2},
5,Little Mac,0.0,{'0': 1},
5,Pac-Man,0.0,{'0': 3},
5,Cloud,0.0,{'0': 2},
5,Banjo and Kazooie,0.0,{'0': 2},
5,Donkey Kong,0.0,{'0': 1},
5,Link,0.0,{'0': 2},
5,Samus,0.0,{'0': 1},
5,Dark Samus,0.0,{'0': 1},
5,Yoshi,0.0,{'0': 1},
5,Kirby,0.0,{'0': 2},
5,Fox,0.0,{'0': 2},
5,Pikachu,0.0,{'0': 2},
5,Luigi,0.0,{'0': 2},
5,Ness,0.0,{'0': 2},
5,Captain Falcon,0.0,{'0': 2},
5,Jigglypuff,0.0,{'0': 2},
5,Peach,0.0,{'0': 2},
5,Daisy,0.0,{'0': 2},
5,Bowser,0.0,{'0': 1},
5,Ice Climbers,0.0,{'0': 1},
5,Sheik,0.0,{'0': 2},
5,Zelda,0.0,{'0': 2},
5,Dr Mario,0.0,{'0': 1},
5,Pichu,0.0,{'0': 1},
5,Marth,0.0,{'0': 2},
5,Young Link,0.0,{'0': 1},
5,Roy,0.0,{'0': 1},
5,Chrom,0.0,{'0': 2},
5,Meta Knight,0.0,{'0': 4},
5,Pit,0.0,{'0': 3},
5,Dark Pit,0.0,{'0': 1},
5,Zero Suit Samus,0.0,{'0': 3},
5,Wario,0.0,{'0': 2},
5,Snake,0.0,{'0': 1},
5,Ike,0.0,{'0': 1},
5,Pokemon Trainer,0.0,{'0': 2},
5,Diddy Kong,0.0,{'0': 2},
5,Lucas,0.0,{'0': 2},
5,Sonic,0.0,{'0': 1},
5,Olimar,0.0,{'0': 2},
5,Lucario,0.0,{'0': 1},
5,ROB,0.0,{'0': 2},
5,Toon Link,0.0,{'0': 1},
5,Sephiroth,0.0,{'0': 5},
5,Villager,0.0,{'0': 2},
5,Mega Man,0.0,{'0': 1},
5,Wii Fit Trainer,0.0,{'0': 1},
5,Rosalina and Luma,0.0,{'0': 2},
5,Greninja,0.0,{'0': 1},
5,Palutena,0.0,{'0': 1},
5,Robin,0.0,{'0': 1},
5,Shulk,0.0,{'0': 1},
5,Bowser Jr,0.0,{'0': 2},
5,Duck Hunt,0.0,{'0': 1},
5,Ryu,0.0,{'0': 2},
5,Ken,0.0,{'0': 2},
5,Corrin,0.0,{'0': 1},
5,Bayonetta,0.0,{'0': 1},
5,Inkling,0.0,{'0': 2},
5,Ridley,0.0,{'0': 3},
5,Simon,0.0,{'0': 1},
5,Richter,0.0,{'0': 2},
5,Isabelle,0.0,{'0': 2},
5,Incineroar,0.0,{'0': 1},
5,Piranha Plant,0.0,{'0': 1},
5,Joker,0.0,{'0': 2},
5,Hero,0.0,{'0': 1},
5,Terry,0.0,{'0': 2},
5,Byleth,0.0,{'0': 3},
5,Min Min,0.0,{'0': 2},
5,Steve,0.0,{'0': 3},
5,Pyra-Mythra,0.0,{'0': 5},
5,Kazuya,0.0,{'0': 2},
5,Sora,0.0,{'0': 1},
5,Mii Brawler,0.0,{'0': 2},
5,Mii Swordsman,0.0,{'0': 1},
5,Mii Gunner,0.0,{'0': 1},
